round_epochs,loss,categorical_accuracy,val_loss,val_categorical_accuracy,activation,batch_size,epochs,f_neuron,optimizers,s_neuron,t_neuron
15,0.18942321836948395,0.9485416412353516,0.17542888224124908,0.9657142758369446,relu,22,15,512,Adam,16,10
15,0.49841925501823425,0.8303868770599365,0.2559053897857666,0.9577381014823914,relu,22,15,512,Adam,16,5
15,0.09959640353918076,0.9714285731315613,0.15728811919689178,0.9646428823471069,relu,22,15,512,Adam,8,30
15,0.12684735655784607,0.9647023677825928,0.16893331706523895,0.9615476131439209,relu,22,15,512,Adam,8,20
15,0.2621777653694153,0.9255059361457825,0.20393066108226776,0.9554761648178101,relu,22,15,512,Adam,8,10
15,0.5456706285476685,0.848630964756012,0.3889676332473755,0.942380964756012,relu,22,15,512,Adam,8,5
20,0.22210043668746948,0.9360714554786682,0.17028014361858368,0.9544047713279724,relu,22,20,64,Adam,64,30
20,0.24707327783107758,0.9297024011611938,0.16881044209003448,0.9496428370475769,relu,22,20,64,Adam,64,20
20,0.348021537065506,0.9000595211982727,0.18881253898143768,0.9488095045089722,relu,22,20,64,Adam,64,10
20,0.724835991859436,0.7403273582458496,0.4397566020488739,0.845119059085846,relu,22,20,64,Adam,64,5
20,0.22172297537326813,0.936339259147644,0.17364101111888885,0.9527381062507629,relu,22,20,64,Adam,32,30
20,0.24625380337238312,0.9303571581840515,0.17780493199825287,0.9498809576034546,relu,22,20,64,Adam,32,20
20,0.34747177362442017,0.9002678394317627,0.20726200938224792,0.9442856907844543,relu,22,20,64,Adam,32,10
20,0.6746805906295776,0.7697321176528931,0.31868505477905273,0.9388095140457153,relu,22,20,64,Adam,32,5
20,0.21699853241443634,0.9370535612106323,0.18148402869701385,0.9532142877578735,relu,22,20,64,Adam,16,30
20,0.2556256949901581,0.9303869009017944,0.19220387935638428,0.9489285945892334,relu,22,20,64,Adam,16,20
20,0.37754741311073303,0.8904761672019958,0.23607021570205688,0.9427381157875061,relu,22,20,64,Adam,16,10
20,0.6922339797019958,0.7552083134651184,0.29444265365600586,0.931071400642395,relu,22,20,64,Adam,16,5
20,0.26703941822052,0.9268452525138855,0.21320143342018127,0.9454761743545532,relu,22,20,64,Adam,8,30
20,0.3066973388195038,0.9162499904632568,0.23448388278484344,0.9407142996788025,relu,22,20,64,Adam,8,20
20,0.412394255399704,0.8817559480667114,0.26496458053588867,0.9342857003211975,relu,22,20,64,Adam,8,10
20,0.7319706678390503,0.7649106979370117,0.39766591787338257,0.9234523773193359,relu,22,20,64,Adam,8,5
20,0.13740170001983643,0.9594345092773438,0.14641013741493225,0.9644047617912292,relu,22,20,128,Adam,64,30
20,0.1506398618221283,0.9575892686843872,0.12487924844026566,0.9677380919456482,relu,22,20,128,Adam,64,20
20,0.24324150383472443,0.9317559599876404,0.15469719469547272,0.961309552192688,relu,22,20,128,Adam,64,10
20,0.5467944741249084,0.8515178561210632,0.2912473976612091,0.950952410697937,relu,22,20,128,Adam,64,5
20,0.14087751507759094,0.9600595235824585,0.14699438214302063,0.9616666436195374,relu,22,20,128,Adam,32,30
20,0.15357708930969238,0.956458330154419,0.14721225202083588,0.965238094329834,relu,22,20,128,Adam,32,20
20,0.24833816289901733,0.9302083253860474,0.17364300787448883,0.9590476155281067,relu,22,20,128,Adam,32,10
20,0.5731551051139832,0.7950297594070435,0.2522988021373749,0.9490476250648499,relu,22,20,128,Adam,32,5
20,0.14918166399002075,0.9589285850524902,0.1498141884803772,0.9633333086967468,relu,22,20,128,Adam,16,30
20,0.16315779089927673,0.9557142853736877,0.1548113077878952,0.9627380967140198,relu,22,20,128,Adam,16,20
20,0.300586074590683,0.9157738089561462,0.18302574753761292,0.9540476202964783,relu,22,20,128,Adam,16,10
20,0.5588926672935486,0.8129761815071106,0.25914376974105835,0.942976176738739,relu,22,20,128,Adam,16,5
20,0.18697310984134674,0.949196457862854,0.17162901163101196,0.958214282989502,relu,22,20,128,Adam,8,30
20,0.20079103112220764,0.9469940662384033,0.19818507134914398,0.9490476250648499,relu,22,20,128,Adam,8,20
20,0.3072744607925415,0.9135416746139526,0.20890134572982788,0.949404776096344,relu,22,20,128,Adam,8,10
20,0.5907796621322632,0.8360714316368103,0.33305490016937256,0.942380964756012,relu,22,20,128,Adam,8,5
20,0.09733446687459946,0.9719642996788025,0.1277472972869873,0.9689285755157471,relu,22,20,256,Adam,64,30
20,0.10704508423805237,0.9702678322792053,0.14546996355056763,0.9678571224212646,relu,22,20,256,Adam,64,20
20,0.17634306848049164,0.9490476250648499,0.16209447383880615,0.9663095474243164,relu,22,20,256,Adam,64,10
20,0.44838693737983704,0.8852975964546204,0.24079065024852753,0.9591666460037231,relu,22,20,256,Adam,64,5
20,0.09773442894220352,0.9714881181716919,0.14350691437721252,0.9679762125015259,relu,22,20,256,Adam,32,30
20,0.10825056582689285,0.9685714244842529,0.1414104402065277,0.9655952453613281,relu,22,20,256,Adam,32,20
20,0.1907418966293335,0.9490178823471069,0.1730375438928604,0.9638095498085022,relu,22,20,256,Adam,32,10
20,0.46341946721076965,0.8593154549598694,0.24168725311756134,0.9540476202964783,relu,22,20,256,Adam,32,5
20,0.10657703876495361,0.9711607098579407,0.13995134830474854,0.9646428823471069,relu,22,20,256,Adam,16,30
20,0.11488063633441925,0.9699702262878418,0.15407772362232208,0.9663095474243164,relu,22,20,256,Adam,16,20
20,0.2007768601179123,0.9417856931686401,0.1767091453075409,0.961904764175415,relu,22,20,256,Adam,16,10
20,0.5018963813781738,0.8655654788017273,0.2386237382888794,0.9519047737121582,relu,22,20,256,Adam,16,5
20,0.12603908777236938,0.965624988079071,0.16455942392349243,0.9639285802841187,relu,22,20,256,Adam,8,30
20,0.14757220447063446,0.9591369032859802,0.174040287733078,0.9626190662384033,relu,22,20,256,Adam,8,20
20,0.2770625352859497,0.9190475940704346,0.23225319385528564,0.9530952572822571,relu,22,20,256,Adam,8,10
20,0.5370782613754272,0.8458631038665771,0.2979657053947449,0.9467856884002686,relu,22,20,256,Adam,8,5
20,0.07235050946474075,0.9784523844718933,0.15525847673416138,0.9695237874984741,relu,22,20,512,Adam,64,30
20,0.07580389827489853,0.9783333539962769,0.13628524541854858,0.9696428775787354,relu,22,20,512,Adam,64,20
20,0.15228475630283356,0.9571428298950195,0.14507077634334564,0.9702380895614624,relu,22,20,512,Adam,64,10
20,0.49758830666542053,0.8409821391105652,0.2392328530550003,0.9609524011611938,relu,22,20,512,Adam,64,5
20,0.07030405849218369,0.979107141494751,0.15983115136623383,0.9698809385299683,relu,22,20,512,Adam,32,30
20,0.08493945747613907,0.9764881134033203,0.14516915380954742,0.9678571224212646,relu,22,20,512,Adam,32,20
20,0.16832765936851501,0.9522023797035217,0.180166095495224,0.9671428799629211,relu,22,20,512,Adam,32,10
20,0.48396649956703186,0.8188393115997314,0.3068780303001404,0.958214282989502,relu,22,20,512,Adam,32,5
20,0.07837808132171631,0.9783035516738892,0.15731452405452728,0.9686904549598694,relu,22,20,512,Adam,16,30
20,0.0821913480758667,0.977321445941925,0.160040944814682,0.9680952429771423,relu,22,20,512,Adam,16,20
20,0.1582770049571991,0.9561011791229248,0.2006554752588272,0.9628571271896362,relu,22,20,512,Adam,16,10
20,0.4529319703578949,0.8750892877578735,0.254576712846756,0.9530952572822571,relu,22,20,512,Adam,16,5
20,0.09808513522148132,0.973839282989502,0.16312000155448914,0.9649999737739563,relu,22,20,512,Adam,8,30
20,0.1144644096493721,0.9687202572822571,0.17678950726985931,0.9640476107597351,relu,22,20,512,Adam,8,20
20,0.22988729178905487,0.9389880895614624,0.20869362354278564,0.9559524059295654,relu,22,20,512,Adam,8,10
20,0.5127111673355103,0.865059494972229,0.45653942227363586,0.9469047784805298,relu,22,20,512,Adam,8,5
10,0.27036985754966736,0.9208630919456482,0.17566215991973877,0.949999988079071,relu,28,10,64,Adam,64,30
10,0.3007827401161194,0.9147619009017944,0.19664981961250305,0.9416666626930237,relu,28,10,64,Adam,64,20
10,0.408694326877594,0.8797916769981384,0.2169479876756668,0.9376190304756165,relu,28,10,64,Adam,64,10
10,0.7083669900894165,0.7725595235824585,0.3374814987182617,0.924047589302063,relu,28,10,64,Adam,64,5
10,0.27655717730522156,0.9187797904014587,0.1876804083585739,0.9471428394317627,relu,28,10,64,Adam,32,30
10,0.2990301549434662,0.9153869152069092,0.18293391168117523,0.9491666555404663,relu,28,10,64,Adam,32,20
10,0.3998440206050873,0.887321412563324,0.21214216947555542,0.9399999976158142,relu,28,10,64,Adam,32,10
10,0.7735410928726196,0.7368154525756836,0.36499544978141785,0.9246428608894348,relu,28,10,64,Adam,32,5
10,0.2861589193344116,0.9184523820877075,0.21450315415859222,0.940833330154419,relu,28,10,64,Adam,16,30
10,0.3093852996826172,0.9137499928474426,0.21334879100322723,0.9432142972946167,relu,28,10,64,Adam,16,20
10,0.4208676517009735,0.8820833563804626,0.23111753165721893,0.9377381205558777,relu,28,10,64,Adam,16,10
10,0.7753962874412537,0.7300297617912292,0.33614736795425415,0.9284523725509644,relu,28,10,64,Adam,16,5
10,0.3458291292190552,0.9022619128227234,0.23844948410987854,0.932619035243988,relu,28,10,64,Adam,8,30
10,0.3503451943397522,0.9028273820877075,0.22798855602741241,0.9377381205558777,relu,28,10,64,Adam,8,20
10,0.5121223330497742,0.8544642925262451,0.2742941081523895,0.9309523701667786,relu,28,10,64,Adam,8,10
10,0.8427738547325134,0.7227380871772766,0.42388424277305603,0.9200000166893005,relu,28,10,64,Adam,8,5
10,0.1861981749534607,0.9462202191352844,0.14817602932453156,0.9601190686225891,relu,28,10,128,Adam,64,30
10,0.20954059064388275,0.9399702548980713,0.14568525552749634,0.9590476155281067,relu,28,10,128,Adam,64,20
10,0.3111697733402252,0.9090476036071777,0.17217639088630676,0.9544047713279724,relu,28,10,128,Adam,64,10
10,0.6449790000915527,0.79666668176651,0.2992139458656311,0.9403571486473083,relu,28,10,128,Adam,64,5
10,0.1886233389377594,0.9455654621124268,0.15588681399822235,0.9560714364051819,relu,28,10,128,Adam,32,30
10,0.20791740715503693,0.9429166913032532,0.15900033712387085,0.9561904668807983,relu,28,10,128,Adam,32,20
10,0.32444849610328674,0.9014880657196045,0.18304656445980072,0.9523809552192688,relu,28,10,128,Adam,32,10
10,0.6961054801940918,0.7665773630142212,0.31371480226516724,0.9404761791229248,relu,28,10,128,Adam,32,5
10,0.19055373966693878,0.9471130967140198,0.17822599411010742,0.9534524083137512,relu,28,10,128,Adam,16,30
10,0.20596937835216522,0.9441666603088379,0.16304948925971985,0.9571428298950195,relu,28,10,128,Adam,16,20
10,0.3253743052482605,0.9019940495491028,0.18667101860046387,0.9510714411735535,relu,28,10,128,Adam,16,10
10,0.6444834470748901,0.7864583134651184,0.2784479260444641,0.9407142996788025,relu,28,10,128,Adam,16,5
10,0.21902690827846527,0.939047634601593,0.18498018383979797,0.9502381086349487,relu,28,10,128,Adam,8,30
10,0.24304726719856262,0.9341071248054504,0.19744567573070526,0.9504761695861816,relu,28,10,128,Adam,8,20
10,0.38531753420829773,0.890625,0.21816536784172058,0.9458333253860474,relu,28,10,128,Adam,8,10
10,0.8477181196212769,0.6992559432983398,0.4048522710800171,0.9190475940704346,relu,28,10,128,Adam,8,5
10,0.13930116593837738,0.9601190686225891,0.13191767036914825,0.9638095498085022,relu,28,10,256,Adam,64,30
10,0.15908846259117126,0.9565476179122925,0.13398133218288422,0.9594047665596008,relu,28,10,256,Adam,64,20
10,0.23656585812568665,0.930654764175415,0.14969174563884735,0.961904764175415,relu,28,10,256,Adam,64,10
10,0.5849645137786865,0.7720237970352173,0.26015469431877136,0.9526190757751465,relu,28,10,256,Adam,64,5
10,0.13856375217437744,0.9608035683631897,0.13827770948410034,0.9634523987770081,relu,28,10,256,Adam,32,30
10,0.14515216648578644,0.9587500095367432,0.14960256218910217,0.9622619152069092,relu,28,10,256,Adam,32,20
10,0.2580646276473999,0.9217261672019958,0.16963349282741547,0.9583333134651184,relu,28,10,256,Adam,32,10
10,0.5650621652603149,0.803303599357605,0.2278677374124527,0.9517857432365417,relu,28,10,256,Adam,32,5
10,0.13273394107818604,0.961517870426178,0.14413534104824066,0.961309552192688,relu,28,10,256,Adam,16,30
10,0.1447376161813736,0.9590476155281067,0.14538632333278656,0.9611904621124268,relu,28,10,256,Adam,16,20
10,0.2690759599208832,0.9194345474243164,0.1679619550704956,0.9586904644966125,relu,28,10,256,Adam,16,10
10,0.612077534198761,0.8161011934280396,0.2893799841403961,0.9472619295120239,relu,28,10,256,Adam,16,5
10,0.17276974022388458,0.9538393020629883,0.1751074194908142,0.9578571319580078,relu,28,10,256,Adam,8,30
10,0.19067205488681793,0.9481250047683716,0.1781393587589264,0.9570237994194031,relu,28,10,256,Adam,8,20
10,0.30317217111587524,0.9137499928474426,0.20452047884464264,0.9516666531562805,relu,28,10,256,Adam,8,10
10,0.6705447435379028,0.745119035243988,0.316535621881485,0.938095211982727,relu,28,10,256,Adam,8,5
10,0.11606896668672562,0.9657440185546875,0.14370374381542206,0.9627380967140198,relu,28,10,512,Adam,64,30
10,0.12963484227657318,0.9630059599876404,0.14104796946048737,0.9607142806053162,relu,28,10,512,Adam,64,20
10,0.19554434716701508,0.9413095116615295,0.1449185162782669,0.9641666412353516,relu,28,10,512,Adam,64,10
10,0.4991075396537781,0.8418750166893005,0.2530495226383209,0.9573809504508972,relu,28,10,512,Adam,64,5
10,0.11760152876377106,0.9664285778999329,0.13972875475883484,0.9665476083755493,relu,28,10,512,Adam,32,30
10,0.13215182721614838,0.962321400642395,0.1309872716665268,0.9653571248054504,relu,28,10,512,Adam,32,20
10,0.21637040376663208,0.9336309432983398,0.15873509645462036,0.9635714292526245,relu,28,10,512,Adam,32,10
10,0.5030384063720703,0.852529764175415,0.2609255909919739,0.9576190710067749,relu,28,10,512,Adam,32,5
10,0.11475243419408798,0.9671726226806641,0.13614395260810852,0.965833306312561,relu,28,10,512,Adam,16,30
10,0.14485836029052734,0.9606845378875732,0.16189929842948914,0.9598809480667114,relu,28,10,512,Adam,16,20
10,0.22084054350852966,0.9385714530944824,0.16102665662765503,0.9608333110809326,relu,28,10,512,Adam,16,10
10,0.61135333776474,0.806815505027771,0.3182944655418396,0.9430952668190002,relu,28,10,512,Adam,16,5
10,0.13854515552520752,0.9624404907226562,0.159208744764328,0.9616666436195374,relu,28,10,512,Adam,8,30
10,0.16996228694915771,0.9525595307350159,0.1871688812971115,0.9563094973564148,relu,28,10,512,Adam,8,20
10,0.2888413965702057,0.9059523940086365,0.1936597228050232,0.9522619247436523,relu,28,10,512,Adam,8,10
10,0.5984914302825928,0.8064285516738892,0.2941409647464752,0.9470238089561462,relu,28,10,512,Adam,8,5
15,0.237293541431427,0.9302380681037903,0.16782505810260773,0.9521428346633911,relu,28,15,64,Adam,64,30
15,0.2602996528148651,0.925595223903656,0.16826194524765015,0.9515476226806641,relu,28,15,64,Adam,64,20
15,0.37499701976776123,0.8877381086349487,0.20454956591129303,0.9426190257072449,relu,28,15,64,Adam,64,10
15,0.6601598858833313,0.7968452572822571,0.31134626269340515,0.9279761910438538,relu,28,15,64,Adam,64,5
15,0.2399129420518875,0.9293749928474426,0.182837575674057,0.9489285945892334,relu,28,15,64,Adam,32,30
15,0.2671637535095215,0.9246131181716919,0.18387533724308014,0.9483333230018616,relu,28,15,64,Adam,32,20
15,0.3780471980571747,0.8893154859542847,0.21179841458797455,0.9434523582458496,relu,28,15,64,Adam,32,10
15,0.7553852200508118,0.7149702310562134,0.34008610248565674,0.9323809742927551,relu,28,15,64,Adam,32,5
15,0.2570892870426178,0.9280952215194702,0.18055219948291779,0.9490476250648499,relu,28,15,64,Adam,16,30
15,0.27232077717781067,0.9246428608894348,0.1871088594198227,0.9488095045089722,relu,28,15,64,Adam,16,20
15,0.3929799497127533,0.8855059742927551,0.20523278415203094,0.946071445941925,relu,28,15,64,Adam,16,10
15,0.7381978631019592,0.7487797737121582,0.3455461263656616,0.925000011920929,relu,28,15,64,Adam,16,5
15,0.30248919129371643,0.9156547784805298,0.2071153074502945,0.942976176738739,relu,28,15,64,Adam,8,30
15,0.3051398992538452,0.9170535802841187,0.21657590568065643,0.9438095092773438,relu,28,15,64,Adam,8,20
15,0.44028440117836,0.8780059814453125,0.24700364470481873,0.933571457862854,relu,28,15,64,Adam,8,10
15,0.7348741888999939,0.7802678346633911,0.39070460200309753,0.9150000214576721,relu,28,15,64,Adam,8,5
15,0.1560651957988739,0.9546130895614624,0.14360050857067108,0.9624999761581421,relu,28,15,128,Adam,64,30
15,0.1763218194246292,0.9495535492897034,0.149053156375885,0.9615476131439209,relu,28,15,128,Adam,64,20
15,0.2735121548175812,0.9187202453613281,0.1550963968038559,0.9607142806053162,relu,28,15,128,Adam,64,10
15,0.5948955416679382,0.7894047498703003,0.24494753777980804,0.9503571391105652,relu,28,15,128,Adam,64,5
15,0.1515297144651413,0.956428587436676,0.1396348476409912,0.9620237946510315,relu,28,15,128,Adam,32,30
15,0.17720630764961243,0.9504761695861816,0.15891030430793762,0.958214282989502,relu,28,15,128,Adam,32,20
15,0.2616856098175049,0.9280059337615967,0.16766025125980377,0.9577381014823914,relu,28,15,128,Adam,32,10
15,0.6193080544471741,0.8100595474243164,0.32501164078712463,0.9469047784805298,relu,28,15,128,Adam,32,5
15,0.1646232157945633,0.951755940914154,0.1528177559375763,0.958214282989502,relu,28,15,128,Adam,16,30
15,0.1792951375246048,0.9513987898826599,0.156558096408844,0.9620237946510315,relu,28,15,128,Adam,16,20
15,0.28582248091697693,0.9166666865348816,0.18061266839504242,0.9567857384681702,relu,28,15,128,Adam,16,10
15,0.7015058994293213,0.728690505027771,0.41043052077293396,0.8578571677207947,relu,28,15,128,Adam,16,5
15,0.18379652500152588,0.9488393068313599,0.1659199595451355,0.9567857384681702,relu,28,15,128,Adam,8,30
15,0.2145240157842636,0.9401488304138184,0.17617692053318024,0.9524999856948853,relu,28,15,128,Adam,8,20
15,0.32582366466522217,0.909166693687439,0.21216146647930145,0.9473809599876404,relu,28,15,128,Adam,8,10
15,0.6734812259674072,0.7983928322792053,0.3299259543418884,0.9339285492897034,relu,28,15,128,Adam,8,5
15,0.107368603348732,0.9700297713279724,0.13424216210842133,0.9678571224212646,relu,28,15,256,Adam,64,30
15,0.11595872044563293,0.9656547904014587,0.12924040853977203,0.9694047570228577,relu,28,15,256,Adam,64,20
15,0.2090141922235489,0.9361904859542847,0.15235619246959686,0.9653571248054504,relu,28,15,256,Adam,64,10
15,0.5194790363311768,0.8247023820877075,0.23383134603500366,0.9527381062507629,relu,28,15,256,Adam,64,5
15,0.11460138112306595,0.9676488041877747,0.1389341652393341,0.965833306312561,relu,28,15,256,Adam,32,30
15,0.12998269498348236,0.9647023677825928,0.1452958881855011,0.9641666412353516,relu,28,15,256,Adam,32,20
15,0.22403398156166077,0.9335416555404663,0.16634443402290344,0.9599999785423279,relu,28,15,256,Adam,32,10
15,0.5160613059997559,0.8373512029647827,0.23505106568336487,0.949999988079071,relu,28,15,256,Adam,32,5
15,0.10798222571611404,0.9698214530944824,0.1251879185438156,0.9672619104385376,relu,28,15,256,Adam,16,30
15,0.1291702389717102,0.9641071557998657,0.15031306445598602,0.9661904573440552,relu,28,15,256,Adam,16,20
15,0.2346680611371994,0.9330357313156128,0.16435123980045319,0.961904764175415,relu,28,15,256,Adam,16,10
15,0.5655450820922852,0.8357440233230591,0.2762767970561981,0.9541666507720947,relu,28,15,256,Adam,16,5
15,0.13414721190929413,0.9627083539962769,0.15488485991954803,0.9620237946510315,relu,28,15,256,Adam,8,30
15,0.1624947488307953,0.9556547403335571,0.1687653362751007,0.958809494972229,relu,28,15,256,Adam,8,20
15,0.2630428969860077,0.9257440567016602,0.18902155756950378,0.9553571343421936,relu,28,15,256,Adam,8,10
15,0.677742600440979,0.7566666603088379,0.43238040804862976,0.8546428680419922,relu,28,15,256,Adam,8,5
15,0.08164417743682861,0.9750893115997314,0.136117085814476,0.9692857265472412,relu,28,15,512,Adam,64,30
15,0.0952521413564682,0.9730356931686401,0.1256350874900818,0.9705952405929565,relu,28,15,512,Adam,64,20
15,0.1833840310573578,0.9455952644348145,0.15461276471614838,0.9647619128227234,relu,28,15,512,Adam,64,10
15,0.4748181402683258,0.8311904668807983,0.22283923625946045,0.9627380967140198,relu,28,15,512,Adam,64,5
15,0.08924391865730286,0.9749107360839844,0.1570870578289032,0.965238094329834,relu,28,15,512,Adam,32,30
15,0.09508979320526123,0.9735714197158813,0.1505749523639679,0.9684523940086365,relu,28,15,512,Adam,32,20
15,0.2071010321378708,0.9311606884002686,0.1642436534166336,0.9671428799629211,relu,28,15,512,Adam,32,10
15,0.505121111869812,0.854107141494751,0.24782642722129822,0.9591666460037231,relu,28,15,512,Adam,32,5
15,0.08346357196569443,0.9760416746139526,0.13176222145557404,0.9669047594070435,relu,28,15,512,Adam,16,30
15,0.0948384627699852,0.9743452668190002,0.15806418657302856,0.9694047570228577,relu,28,15,512,Adam,16,20
15,0.18409235775470734,0.9446726441383362,0.1781785786151886,0.9639285802841187,relu,28,15,512,Adam,16,10
15,0.49372854828834534,0.850386917591095,0.27587172389030457,0.9555952548980713,relu,28,15,512,Adam,16,5
15,0.10782752186059952,0.9692559242248535,0.16292008757591248,0.9645237922668457,relu,28,15,512,Adam,8,30
15,0.12222830951213837,0.965446412563324,0.16657213866710663,0.9607142806053162,relu,28,15,512,Adam,8,20
15,0.23679958283901215,0.9358035922050476,0.202728733420372,0.960357129573822,relu,28,15,512,Adam,8,10
15,0.577643632888794,0.8042559623718262,0.277545303106308,0.940833330154419,relu,28,15,512,Adam,8,5
20,0.21941854059696198,0.9363095164299011,0.1729155331850052,0.9536904692649841,relu,28,20,64,Adam,64,30
20,0.23666144907474518,0.9320833086967468,0.16729402542114258,0.9523809552192688,relu,28,20,64,Adam,64,20
20,0.34948402643203735,0.899196445941925,0.20384126901626587,0.9451190233230591,relu,28,20,64,Adam,64,10
20,0.6654446721076965,0.784583330154419,0.31581488251686096,0.9350000023841858,relu,28,20,64,Adam,64,5
20,0.238475501537323,0.9295238256454468,0.1737009733915329,0.9490476250648499,relu,28,20,64,Adam,32,30
20,0.24365699291229248,0.9312202334403992,0.16849267482757568,0.9540476202964783,relu,28,20,64,Adam,32,20
20,0.34241601824760437,0.9032738208770752,0.2054254710674286,0.9473809599876404,relu,28,20,64,Adam,32,10
20,0.6846794486045837,0.769553542137146,0.33285418152809143,0.9259523749351501,relu,28,20,64,Adam,32,5
20,0.22951743006706238,0.9311606884002686,0.17932195961475372,0.9528571367263794,relu,28,20,64,Adam,16,30
20,0.25390225648880005,0.9286309480667114,0.19532765448093414,0.9471428394317627,relu,28,20,64,Adam,16,20
20,0.36257776618003845,0.8960714340209961,0.20845253765583038,0.944523811340332,relu,28,20,64,Adam,16,10
20,0.6968117356300354,0.7666964530944824,0.3241732716560364,0.933571457862854,relu,28,20,64,Adam,16,5
20,0.2676297724246979,0.925386905670166,0.21415801346302032,0.9467856884002686,relu,28,20,64,Adam,8,30
20,0.2979113459587097,0.9147916436195374,0.22082021832466125,0.9409523606300354,relu,28,20,64,Adam,8,20
20,0.42003846168518066,0.881845235824585,0.2824620008468628,0.9370238184928894,relu,28,20,64,Adam,8,10
20,0.7232137322425842,0.748839259147644,0.3388391137123108,0.9278571605682373,relu,28,20,64,Adam,8,5
20,0.1362573206424713,0.9593750238418579,0.1419353038072586,0.9647619128227234,relu,28,20,128,Adam,64,30
20,0.1528429090976715,0.956636905670166,0.13153178989887238,0.9664285778999329,relu,28,20,128,Adam,64,20
20,0.24768267571926117,0.9244345426559448,0.1686461865901947,0.961309552192688,relu,28,20,128,Adam,64,10
20,0.5621680021286011,0.8046428561210632,0.2246590405702591,0.9486904740333557,relu,28,20,128,Adam,64,5
20,0.1343672275543213,0.9600297808647156,0.1464851051568985,0.9645237922668457,relu,28,20,128,Adam,32,30
20,0.1594012975692749,0.9550595283508301,0.15202631056308746,0.9621428847312927,relu,28,20,128,Adam,32,20
20,0.24762274324893951,0.9299702644348145,0.17946301400661469,0.9585714340209961,relu,28,20,128,Adam,32,10
20,0.5365927815437317,0.82833331823349,0.23226051032543182,0.9511904716491699,relu,28,20,128,Adam,32,5
20,0.13854604959487915,0.9585714340209961,0.14180906116962433,0.961904764175415,relu,28,20,128,Adam,16,30
20,0.1638897806406021,0.9551190733909607,0.1529286801815033,0.9632142782211304,relu,28,20,128,Adam,16,20
20,0.25777238607406616,0.9263095259666443,0.1626662313938141,0.9585714340209961,relu,28,20,128,Adam,16,10
20,0.6050630211830139,0.8091071248054504,0.31845012307167053,0.9403571486473083,relu,28,20,128,Adam,16,5
20,0.17462703585624695,0.9496726393699646,0.1672663390636444,0.956428587436676,relu,28,20,128,Adam,8,30
20,0.2173626720905304,0.9416666626930237,0.18279007077217102,0.9514285922050476,relu,28,20,128,Adam,8,20
20,0.3122481107711792,0.9164881110191345,0.24052459001541138,0.9515476226806641,relu,28,20,128,Adam,8,10
20,0.6155992746353149,0.801755964756012,0.32530033588409424,0.9419047832489014,relu,28,20,128,Adam,8,5
20,0.09317321330308914,0.9721428751945496,0.14134098589420319,0.9663095474243164,relu,28,20,256,Adam,64,30
20,0.09909063577651978,0.971875011920929,0.14152632653713226,0.9692857265472412,relu,28,20,256,Adam,64,20
20,0.17981617152690887,0.9483630657196045,0.1528700888156891,0.9660714268684387,relu,28,20,256,Adam,64,10
20,0.5164451599121094,0.833005964756012,0.2378188669681549,0.960357129573822,relu,28,20,256,Adam,64,5
20,0.0897313728928566,0.9734821319580078,0.1589197963476181,0.9654762148857117,relu,28,20,256,Adam,32,30
20,0.09990298002958298,0.9724107384681702,0.1444203406572342,0.9676190614700317,relu,28,20,256,Adam,32,20
20,0.19531962275505066,0.9450595378875732,0.15326860547065735,0.9655952453613281,relu,28,20,256,Adam,32,10
20,0.5124878883361816,0.850565493106842,0.27670687437057495,0.9530952572822571,relu,28,20,256,Adam,32,5
20,0.09420986473560333,0.9733035564422607,0.14690649509429932,0.9661904573440552,relu,28,20,256,Adam,16,30
20,0.11494006216526031,0.9678571224212646,0.13966768980026245,0.9674999713897705,relu,28,20,256,Adam,16,20
20,0.19848671555519104,0.9400595426559448,0.16189183294773102,0.9638095498085022,relu,28,20,256,Adam,16,10
20,0.535662055015564,0.8358928561210632,0.3300849199295044,0.9457142949104309,relu,28,20,256,Adam,16,5
20,0.12570872902870178,0.9640178680419922,0.1515340954065323,0.9634523987770081,relu,28,20,256,Adam,8,30
20,0.14598368108272552,0.9606845378875732,0.18303841352462769,0.9615476131439209,relu,28,20,256,Adam,8,20
20,0.28811055421829224,0.9216071367263794,0.23543328046798706,0.9477381110191345,relu,28,20,256,Adam,8,10
20,0.5945914387702942,0.7833928465843201,0.29155829548835754,0.9446428418159485,relu,28,20,256,Adam,8,5
20,0.07430626451969147,0.9794642925262451,0.14543630182743073,0.9697619080543518,relu,28,20,512,Adam,64,30
20,0.07779216766357422,0.9778571724891663,0.13580699265003204,0.9713095426559448,relu,28,20,512,Adam,64,20
20,0.15115512907505035,0.9576488137245178,0.15743562579154968,0.9683333039283752,relu,28,20,512,Adam,64,10
20,0.4620562493801117,0.8611904978752136,0.24706612527370453,0.9602380990982056,relu,28,20,512,Adam,64,5
20,0.06837557256221771,0.9796726107597351,0.14548681676387787,0.9705952405929565,relu,28,20,512,Adam,32,30
20,0.08516407757997513,0.9753273725509644,0.12770679593086243,0.9694047570228577,relu,28,20,512,Adam,32,20
20,0.16089192032814026,0.9541071653366089,0.1701001077890396,0.966785728931427,relu,28,20,512,Adam,32,10
20,0.501568615436554,0.8073809742927551,0.24984462559223175,0.9544047713279724,relu,28,20,512,Adam,32,5
20,0.06751374155282974,0.980654776096344,0.13371135294437408,0.9705952405929565,relu,28,20,512,Adam,16,30
